mesa,circuito,municipio,municipio_nombre,femenina,electronica,cargada,G33,G41,G60,G71,G179,G180,G191,G652,G653,G654,blanco,nulos,recur,impug,validos,totales
8,122,52,GENERAL PINEDO,0,0,1,1,16,1,5,2,0,3,67,60,5,3,2,0,0,160,165
9,122,52,GENERAL PINEDO,0,0,1,3,21,0,1,4,0,7,61,52,7,10,0,0,0,156,166
10,122,52,GENERAL PINEDO,0,0,1,2,26,3,2,1,2,2,67,56,1,5,1,0,0,162,168
11,122,52,GENERAL PINEDO,0,0,1,2,24,3,3,1,0,2,71,53,5,8,0,0,0,164,172
12,122,52,GENERAL PINEDO,0,0,1,2,14,4,0,2,2,5,73,62,2,3,4,0,0,166,173
13,122,52,GENERAL PINEDO,0,0,1,5,17,2,6,2,1,5,73,51,5,7,0,0,0,167,174
14,122,52,GENERAL PINEDO,0,0,1,6,17,2,3,1,0,2,66,57,2,5,3,0,0,156,164
15,122,52,GENERAL PINEDO,0,0,1,4,18,0,2,0,2,2,69,52,1,12,0,0,0,150,162
16,122,52,GENERAL PINEDO,0,0,1,3,23,2,2,0,0,2,63,61,4,6,5,0,0,160,171
17,122,52,GENERAL PINEDO,0,0,1,2,16,1,1,1,0,7,58,68,2,3,3,0,0,156,162
18,122,52,GENERAL PINEDO,0,0,1,2,12,0,1,3,0,2,2,54,87,1,4,0,0,163,168
19,122,52,GENERAL PINEDO,0,0,1,2,21,1,3,1,1,3,81,58,5,4,2,0,0,176,182
20,122,52,GENERAL PINEDO,0,0,1,5,17,3,2,4,1,3,81,65,3,5,1,0,0,184,190
21,122,52,GENERAL PINEDO,0,0,1,3,16,0,1,1,0,7,61,81,4,6,0,0,0,174,180
22,122,52,GENERAL PINEDO,0,0,1,1,15,2,11,1,1,3,62,72,1,4,4,0,0,169,177
23,122,52,GENERAL PINEDO,0,0,1,1,7,2,2,2,0,3,56,44,5,3,0,0,0,122,125
24,122,52,GENERAL PINEDO,0,0,1,2,16,2,4,1,0,0,60,36,1,3,3,0,0,122,128
1003,122,52,GENERAL PINEDO,1,0,1,4,26,0,1,0,1,3,82,72,1,2,6,0,0,190,198
1004,122,52,GENERAL PINEDO,1,0,1,1,21,0,1,1,1,5,99,66,1,4,0,0,0,196,200
1005,122,52,GENERAL PINEDO,1,0,1,2,15,2,2,1,0,5,59,80,5,3,2,0,0,171,176
1006,122,52,GENERAL PINEDO,1,0,1,2,26,1,0,0,0,2,96,52,1,3,3,0,0,180,186
1007,122,52,GENERAL PINEDO,1,0,1,1,20,1,1,2,2,1,65,78,3,6,0,0,0,174,180
1008,122,52,GENERAL PINEDO,1,0,1,2,18,0,3,3,0,4,64,83,6,4,2,0,0,183,189
1009,122,52,GENERAL PINEDO,1,0,1,5,16,3,3,2,0,2,72,77,4,9,0,0,0,184,193
1010,122,52,GENERAL PINEDO,1,0,1,1,18,1,2,2,0,2,78,82,2,2,0,0,0,188,190
1011,122,52,GENERAL PINEDO,1,0,1,2,22,3,0,1,1,1,79,75,3,8,1,0,0,187,196
1012,122,52,GENERAL PINEDO,1,0,1,3,24,5,3,3,3,2,86,60,4,5,0,0,0,193,198
1013,122,52,GENERAL PINEDO,1,0,1,3,19,4,4,2,2,4,71,66,5,9,0,0,0,180,189
1014,122,52,GENERAL PINEDO,1,0,1,3,10,0,3,1,0,4,87,68,6,8,0,0,0,182,190
1015,122,52,GENERAL PINEDO,1,0,1,2,19,2,0,1,1,3,88,72,2,0,0,0,0,190,190
1016,122,52,GENERAL PINEDO,1,0,1,6,25,3,1,2,0,4,86,62,6,0,0,0,0,195,195
1017,122,52,GENERAL PINEDO,1,0,1,1,21,1,2,1,3,87,75,2,4,4,0,0,0,197,201
1018,122,52,GENERAL PINEDO,1,0,1,2,14,1,4,0,1,0,65,102,4,4,2,0,0,193,199
1019,122,52,GENERAL PINEDO,1,0,1,0,13,2,1,3,0,2,81,98,2,8,0,0,0,202,210
1020,122,52,GENERAL PINEDO,1,0,1,3,15,1,0,2,1,6,63,80,1,8,4,0,0,172,184
1021,122,52,GENERAL PINEDO,1,0,1,2,10,2,3,1,2,5,86,76,2,4,2,0,0,189,195
1022,122,52,GENERAL PINEDO,1,0,1,1,16,5,5,3,1,3,87,73,0,1,5,0,0,194,200
1023,122,52,GENERAL PINEDO,1,0,1,6,15,0,3,3,1,2,58,68,2,5,3,0,0,158,166
25,123,52,GENERAL PINEDO,0,0,1,0,8,0,3,1,1,1,77,61,3,3,1,0,1,155,160
26,123,52,GENERAL PINEDO,0,0,1,3,3,1,2,0,1,7,60,51,1,0,4,0,0,129,133
1024,123,52,GENERAL PINEDO,1,0,1,1,9,0,2,0,0,1,72,51,1,4,0,0,0,137,141
1025,123,52,GENERAL PINEDO,1,0,1,1,6,0,2,1,1,2,53,56,2,2,2,0,0,124,128
27,124,53,GENERAL CAPDEVILA,0,0,1,1,1,2,2,0,0,4,81,9,2,0,2,0,0,102,104
28,124,53,GENERAL CAPDEVILA,0,0,1,0,6,2,0,0,1,1,90,9,1,1,0,0,0,110,111
1026,124,53,GENERAL CAPDEVILA,1,0,1,0,2,0,2,1,0,0,101,8,1,1,0,0,0,115,116
1027,124,53,GENERAL CAPDEVILA,1,0,1,0,10,0,1,1,0,3,100,10,2,2,2,0,0,127,131
29,125,54,GANCEDO,0,0,1,10,10,3,2,3,1,5,120,28,2,11,0,0,0,184,195
30,125,54,GANCEDO,0,0,1,2,1,1,0,1,2,4,101,54,1,15,0,0,0,167,182
31,125,54,GANCEDO,0,0,1,4,6,5,5,0,0,4,87,67,2,10,0,0,0,180,190
32,125,54,GANCEDO,0,0,1,4,4,1,1,2,0,4,122,40,1,10,0,0,0,179,189
33,125,54,GANCEDO,0,0,1,8,3,4,8,3,1,4,106,45,1,7,0,0,0,183,190
34,125,54,GANCEDO,0,0,1,5,7,2,1,0,1,1,122,44,2,8,0,0,0,185,193
35,125,54,GANCEDO,0,0,1,2,12,2,2,1,1,1,82,34,2,7,0,0,0,139,146
36,125,54,GANCEDO,0,0,1,5,1,1,2,0,1,0,117,20,0,3,0,0,0,147,150
1028,125,54,GANCEDO,1,0,1,10,10,1,2,1,1,0,137,34,5,0,0,0,0,201,201
1029,125,54,GANCEDO,1,0,1,9,4,3,1,1,0,7,154,30,0,10,0,0,0,209,219
1030,125,54,GANCEDO,1,0,1,6,1,0,0,0,0,1,141,54,5,8,0,0,0,208,216
1031,125,54,GANCEDO,1,0,1,5,6,2,0,4,1,6,143,36,0,7,0,0,0,203,210
1032,125,54,GANCEDO,1,0,1,0,10,2,0,1,0,0,141,43,0,7,0,0,0,197,204
1033,125,54,GANCEDO,1,0,1,3,5,0,1,0,1,2,104,29,0,7,0,0,0,145,152
1034,125,54,GANCEDO,1,0,1,3,10,1,3,1,0,1,119,37,0,3,0,0,0,175,178
1,126,55,HERMOSO CAMPO,0,0,1,0,9,3,3,0,1,5,108,51,2,2,0,0,0,182,184
2,126,55,HERMOSO CAMPO,0,0,1,0,3,6,8,2,2,4,90,48,3,7,0,0,0,166,173
3,126,55,HERMOSO CAMPO,0,0,1,1,1,1,2,0,5,5,94,67,5,7,0,0,0,181,188
4,126,55,HERMOSO CAMPO,0,0,1,1,1,6,5,3,2,2,94,57,1,9,0,0,0,172,181
5,126,55,HERMOSO CAMPO,0,0,1,1,1,1,3,0,1,9,78,69,3,10,0,0,0,166,176
6,126,55,HERMOSO CAMPO,0,0,1,2,1,4,3,1,2,0,90,53,1,4,0,0,0,157,161
7,126,55,HERMOSO CAMPO,0,0,1,2,3,7,4,0,1,2,91,42,0,5,0,0,0,152,157
8,126,55,HERMOSO CAMPO,0,0,1,1,1,1,3,3,1,3,98,56,3,3,5,0,0,170,178
9,126,55,HERMOSO CAMPO,0,0,1,0,2,3,6,1,0,4,48,65,4,8,0,0,0,133,141
10,126,55,HERMOSO CAMPO,0,0,1,6,1,2,1,3,2,4,59,55,1,6,0,0,0,134,140
1001,126,55,HERMOSO CAMPO,1,0,1,1,3,0,1,0,2,2,122,66,2,4,0,0,0,199,203
1002,126,55,HERMOSO CAMPO,1,0,1,2,0,1,4,0,1,1,121,61,4,7,0,0,0,195,202
1003,126,55,HERMOSO CAMPO,1,0,1,1,2,0,1,1,0,5,118,63,4,5,0,0,0,195,200
1004,126,55,HERMOSO CAMPO,1,0,1,0,1,0,2,0,2,8,111,66,0,13,0,0,0,190,203
1005,126,55,HERMOSO CAMPO,1,0,1,2,4,0,0,1,0,2,98,83,4,7,0,0,0,194,201
1006,126,55,HERMOSO CAMPO,1,0,1,2,6,0,3,0,0,1,99,78,3,4,0,0,0,192,196
1007,126,55,HERMOSO CAMPO,1,0,1,0,1,2,1,0,2,2,125,60,0,9,0,0,0,193,202
1008,126,55,HERMOSO CAMPO,1,0,1,2,2,2,3,4,2,1,106,62,4,15,0,0,0,188,203
1009,126,55,HERMOSO CAMPO,1,0,1,1,2,0,2,1,1,1,85,42,0,4,0,0,0,135,139
1010,126,55,HERMOSO CAMPO,1,0,1,2,0,2,2,0,1,1,89,38,0,6,3,0,0,135,144
11,127,55,HERMOSO CAMPO,0,0,1,0,0,1,1,0,0,0,52,18,1,0,0,0,0,73,73
1011,127,55,HERMOSO CAMPO,1,0,1,1,0,0,0,0,0,0,26,17,0,3,0,0,0,44,47
1,128,56,SANTA SYLVINA,0,0,1,0,2,2,2,1,1,4,108,59,1,3,0,0,0,180,183
2,128,56,SANTA SYLVINA,0,0,1,0,4,1,1,2,0,3,90,86,0,3,2,0,0,187,192
3,128,56,SANTA SYLVINA,0,0,1,0,4,0,3,0,3,3,111,76,3,0,0,0,0,203,203
4,128,56,SANTA SYLVINA,0,0,1,3,0,1,0,0,0,4,87,83,3,1,0,0,0,181,182
5,128,56,SANTA SYLVINA,0,0,1,4,0,2,4,1,4,3,104,69,1,9,0,0,0,192,201
6,128,56,SANTA SYLVINA,0,0,1,0,1,2,0,1,1,1,104,67,2,6,2,0,0,179,187
7,128,56,SANTA SYLVINA,0,0,1,1,0,0,1,0,5,3,101,72,2,1,3,0,0,185,189
8,128,56,SANTA SYLVINA,0,0,1,1,1,0,2,0,0,5,96,75,7,0,0,0,0,187,187
9,128,56,SANTA SYLVINA,0,0,1,0,2,1,5,0,2,3,100,72,0,3,0,0,0,185,188
10,128,56,SANTA SYLVINA,0,0,1,1,0,1,4,0,1,6,118,70,1,6,0,0,0,202,208
11,128,56,SANTA SYLVINA,0,0,1,0,0,0,0,3,2,93,78,1,2,3,2,0,0,179,184
12,128,56,SANTA SYLVINA,0,0,1,0,2,2,2,0,1,2,108,53,1,2,1,0,0,171,174
13,128,56,SANTA SYLVINA,0,0,1,0,1,3,2,0,2,3,66,97,1,3,0,0,0,175,178
14,128,56,SANTA SYLVINA,0,0,1,2,0,2,4,1,0,2,75,55,1,4,0,0,0,142,146
15,128,56,SANTA SYLVINA,0,0,1,3,3,2,0,1,2,2,75,47,3,1,0,0,0,138,139
1001,128,56,SANTA SYLVINA,1,0,1,0,1,3,0,1,3,1,118,90,3,0,0,0,0,220,220
1002,128,56,SANTA SYLVINA,1,0,1,0,1,1,3,0,1,3,102,90,0,1,0,0,0,201,202
1003,128,56,SANTA SYLVINA,1,0,1,2,3,2,1,0,2,2,116,72,1,1,5,0,0,201,207
1004,128,56,SANTA SYLVINA,1,0,1,0,1,5,2,2,4,5,88,89,0,0,3,0,0,196,199
1005,128,56,SANTA SYLVINA,1,0,1,2,2,2,0,0,4,4,91,83,2,2,3,0,0,190,195
1006,128,56,SANTA SYLVINA,1,0,1,1,1,0,1,0,2,0,96,91,0,1,3,0,0,192,196
1007,128,56,SANTA SYLVINA,1,0,1,0,2,4,2,0,2,5,97,82,0,2,0,0,0,194,196
1008,128,56,SANTA SYLVINA,1,0,1,0,0,1,5,0,0,1,126,77,0,2,1,0,0,210,213
1009,128,56,SANTA SYLVINA,1,0,1,0,1,0,5,0,0,0,133,73,0,4,0,0,0,212,216
1010,128,56,SANTA SYLVINA,1,0,1,0,0,1,1,1,1,1,136,64,0,3,0,0,0,205,208
1011,128,56,SANTA SYLVINA,1,0,1,2,0,1,3,0,3,2,106,80,2,3,1,0,0,199,203
1012,128,56,SANTA SYLVINA,1,0,1,0,0,3,1,1,3,3,103,78,1,6,3,0,0,193,202
1013,128,56,SANTA SYLVINA,1,0,1,0,1,1,1,0,0,3,94,88,0,4,3,0,0,188,195
1014,128,56,SANTA SYLVINA,1,0,1,1,0,1,1,0,0,1,73,45,0,1,0,0,0,122,123
1,130,57,CONCEP.DEL BERMEJO,0,0,1,1,9,2,2,0,2,2,77,56,0,13,0,0,0,151,164
2,130,57,CONCEP.DEL BERMEJO,0,0,1,0,10,2,0,0,1,0,85,61,1,6,0,0,0,160,166
3,130,57,CONCEP.DEL BERMEJO,0,0,1,1,7,2,1,0,0,3,61,70,1,2,3,0,1,146,152
4,130,57,CONCEP.DEL BERMEJO,0,0,1,0,14,1,0,0,0,0,84,61,0,1,2,0,0,160,163
5,130,57,CONCEP.DEL BERMEJO,0,0,1,1,17,1,1,1,1,1,91,65,1,0,0,0,0,180,180
6,130,57,CONCEP.DEL BERMEJO,0,0,1,0,22,4,2,0,1,5,85,56,1,2,0,0,0,176,178
7,130,57,CONCEP.DEL BERMEJO,0,0,1,0,9,4,3,1,0,2,65,58,1,3,5,0,0,143,151
8,130,57,CONCEP.DEL BERMEJO,0,0,1,1,21,2,4,1,3,2,92,60,6,4,2,0,0,192,198
9,130,57,CONCEP.DEL BERMEJO,0,0,1,0,14,3,0,1,0,4,90,53,2,5,1,0,0,167,173
1001,130,57,CONCEP.DEL BERMEJO,1,0,1,1,19,2,0,1,0,1,89,94,2,4,2,0,0,209,215
1002,130,57,CONCEP.DEL BERMEJO,1,0,1,0,5,1,1,0,0,1,101,88,1,1,1,0,0,198,200
1003,130,57,CONCEP.DEL BERMEJO,1,0,1,0,10,2,1,0,0,0,102,81,1,3,1,0,0,197,201
1004,130,57,CONCEP.DEL BERMEJO,1,0,1,0,15,0,0,1,0,1,92,61,2,4,2,0,0,172,178
1005,130,57,CONCEP.DEL BERMEJO,1,0,1,1,11,1,0,0,0,0,113,76,1,1,3,2,0,203,209
1006,130,57,CONCEP.DEL BERMEJO,1,0,1,0,18,4,0,1,2,1,99,74,1,1,2,1,0,200,204
1007,130,57,CONCEP.DEL BERMEJO,1,0,1,1,9,2,0,2,0,1,110,72,0,2,5,0,0,197,204
1008,130,57,CONCEP.DEL BERMEJO,1,0,1,2,10,4,0,1,0,0,81,54,0,0,3,0,0,152,155
1009,130,57,CONCEP.DEL BERMEJO,1,0,1,0,12,1,1,0,1,1,74,42,0,4,0,1,0,132,137
10,131,58,PAMPA DEL INFIERNO,0,0,1,3,1,5,3,7,2,2,64,45,7,5,0,0,0,139,144
11,131,58,PAMPA DEL INFIERNO,0,0,1,0,4,0,1,2,2,3,71,46,0,2,0,0,0,129,131
12,131,58,PAMPA DEL INFIERNO,0,0,1,1,7,1,0,3,1,2,72,31,4,6,0,0,0,122,128
13,131,58,PAMPA DEL INFIERNO,0,0,1,0,3,1,5,4,0,2,78,39,2,6,0,0,0,134,140
14,131,58,PAMPA DEL INFIERNO,0,0,1,1,3,3,3,7,0,3,68,41,4,5,2,0,0,133,140
15,131,58,PAMPA DEL INFIERNO,0,0,1,1,7,0,1,5,2,4,97,36,1,4,0,0,0,154,158
16,131,58,PAMPA DEL INFIERNO,0,0,1,2,1,5,0,1,1,3,85,40,4,6,5,0,0,142,153
17,131,58,PAMPA DEL INFIERNO,0,0,1,0,2,1,2,6,1,7,74,39,2,2,2,0,0,134,138
18,131,58,PAMPA DEL INFIERNO,0,0,1,1,7,6,0,4,1,6,79,34,4,4,0,0,0,142,146
19,131,58,PAMPA DEL INFIERNO,0,0,1,0,5,1,0,3,0,3,87,43,4,2,0,0,0,146,148
20,131,58,PAMPA DEL INFIERNO,0,0,1,1,4,3,0,3,2,5,96,27,3,4,0,0,0,144,148
21,131,58,PAMPA DEL INFIERNO,0,0,1,1,2,0,2,4,1,2,67,39,1,8,0,0,0,119,127
22,131,58,PAMPA DEL INFIERNO,0,0,1,1,4,3,0,4,0,1,76,29,5,6,0,0,0,123,129
23,131,58,PAMPA DEL INFIERNO,0,0,1,0,6,2,0,4,0,8,62,45,4,3,0,0,0,131,134
24,131,58,PAMPA DEL INFIERNO,0,0,1,1,1,0,2,6,0,3,79,37,2,4,0,0,0,131,135
25,131,58,PAMPA DEL INFIERNO,0,0,1,0,0,1,0,5,3,0,59,30,2,4,0,0,0,100,104
1010,131,58,PAMPA DEL INFIERNO,1,0,1,1,2,4,3,4,1,2,97,50,4,0,0,0,0,168,168
1011,131,58,PAMPA DEL INFIERNO,1,0,1,0,1,1,1,7,0,2,96,53,4,2,1,0,0,165,168
1012,131,58,PAMPA DEL INFIERNO,1,0,1,2,1,1,1,9,0,0,93,50,2,6,0,0,0,159,165
1013,131,58,PAMPA DEL INFIERNO,1,0,1,1,1,3,2,8,1,1,91,43,1,6,0,0,0,152,158
1014,131,58,PAMPA DEL INFIERNO,1,0,1,1,3,0,1,4,1,4,113,46,1,7,0,0,0,174,181
1015,131,58,PAMPA DEL INFIERNO,1,0,1,1,7,1,0,12,0,5,89,49,4,1,0,0,0,168,169
1016,131,58,PAMPA DEL INFIERNO,1,0,1,2,3,3,1,7,0,1,99,44,3,3,0,0,2,163,168
1017,131,58,PAMPA DEL INFIERNO,1,0,1,1,1,2,1,11,2,5,89,45,4,0,6,0,0,161,167
1018,131,58,PAMPA DEL INFIERNO,1,0,1,1,2,0,0,11,0,4,90,47,0,5,0,0,0,155,160
1019,131,58,PAMPA DEL INFIERNO,1,0,1,0,3,1,2,6,0,1,116,41,0,2,2,0,0,170,174
1020,131,58,PAMPA DEL INFIERNO,1,0,1,0,0,0,1,7,0,4,79,55,3,3,3,0,0,149,155
1021,131,58,PAMPA DEL INFIERNO,1,0,1,0,7,2,3,9,0,2,100,37,6,0,3,0,0,166,169
1022,131,58,PAMPA DEL INFIERNO,1,0,1,2,2,0,2,13,2,0,97,63,0,4,0,0,0,181,185
1023,131,58,PAMPA DEL INFIERNO,1,0,1,0,1,2,1,3,0,0,109,70,2,2,2,2,0,188,194
26,132,59,LOS FRENTONES,0,0,1,0,4,5,1,0,1,1,63,25,2,2,2,0,0,102,106
27,132,59,LOS FRENTONES,0,0,1,1,2,6,1,0,1,6,59,26,2,3,3,0,0,104,110
28,132,59,LOS FRENTONES,0,0,1,2,2,1,4,1,0,1,77,20,0,0,0,0,0,108,108
29,132,59,LOS FRENTONES,0,0,1,0,3,7,1,1,1,3,79,33,0,3,1,0,0,128,132
30,132,59,LOS FRENTONES,0,0,1,1,0,12,7,2,1,2,86,19,4,5,0,0,0,134,139
31,132,59,LOS FRENTONES,0,0,1,1,1,2,3,0,0,5,64,17,1,1,0,0,0,94,95
32,132,59,LOS FRENTONES,0,0,1,0,0,4,0,0,2,0,69,21,4,1,2,0,0,100,103
33,132,59,LOS FRENTONES,0,0,1,0,0,0,0,0,0,0,90,22,1,0,0,0,0,113,113
34,132,59,LOS FRENTONES,0,0,1,0,1,7,0,0,0,1,36,17,1,9,0,0,0,63,72
1024,132,59,LOS FRENTONES,1,0,1,0,1,7,4,0,1,0,83,32,1,6,0,0,0,129,135
1025,132,59,LOS FRENTONES,1,0,1,1,2,7,3,0,2,2,103,21,0,2,3,0,0,141,146
1026,132,59,LOS FRENTONES,1,0,1,2,4,7,1,2,1,1,111,29,3,0,0,0,0,161,161
1027,132,59,LOS FRENTONES,1,0,1,1,1,3,2,0,0,3,103,28,4,4,3,0,0,145,152
1028,132,59,LOS FRENTONES,1,0,1,0,1,2,3,2,1,1,93,43,2,1,0,0,0,148,149
1029,132,59,LOS FRENTONES,1,0,1,0,2,11,3,0,1,4,84,21,4,5,0,0,0,130,135
1030,132,59,LOS FRENTONES,1,0,1,3,2,9,1,0,1,1,90,20,7,2,0,0,0,134,136
1031,132,59,LOS FRENTONES,1,0,1,0,1,2,0,1,0,1,56,21,0,8,0,0,0,82,90
35,132A,59,LOS FRENTONES,0,0,1,0,3,3,5,0,1,1,39,34,1,0,3,0,0,87,90
36,132A,59,LOS FRENTONES,0,0,1,0,0,0,0,0,0,0,60,28,0,7,0,0,0,88,95
1032,132A,59,LOS FRENTONES,1,0,1,0,0,0,0,1,0,3,48,44,4,2,0,0,0,100,102
1033,132A,59,LOS FRENTONES,1,0,1,1,0,0,0,1,1,0,44,43,0,2,0,0,0,90,92
37,133,60,TACO POZO,0,0,1,0,0,1,5,0,0,0,101,25,1,2,0,0,0,133,135
38,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,104,45,0,1,0,0,0,149,150
39,133,60,TACO POZO,0,0,1,1,1,1,1,1,1,1,114,28,1,0,0,0,0,150,150
40,133,60,TACO POZO,0,0,1,0,0,1,2,0,0,3,93,42,5,3,0,0,0,146,149
41,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,120,27,0,0,0,0,0,147,147
42,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,113,41,0,0,0,0,0,154,154
43,133,60,TACO POZO,0,0,1,1,0,0,1,1,0,0,101,33,0,0,0,0,0,137,137
44,133,60,TACO POZO,0,0,1,0,0,0,0,1,1,0,103,27,1,2,0,0,0,133,135
45,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,99,46,0,0,0,0,0,145,145
46,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,115,30,0,2,0,0,0,145,147
47,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,105,22,1,0,0,0,0,128,128
48,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,91,36,0,2,0,0,0,127,129
49,133,60,TACO POZO,0,0,1,0,2,1,2,1,0,3,95,27,2,0,0,0,0,133,133
50,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,110,37,0,0,0,0,0,147,147
51,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,143,43,0,0,0,0,0,186,186
1034,133,60,TACO POZO,1,0,1,0,0,0,0,1,0,0,129,28,0,1,1,0,0,158,160
1035,133,60,TACO POZO,1,0,1,0,0,2,4,0,0,0,120,32,1,0,1,0,0,159,160
1036,133,60,TACO POZO,1,0,1,2,2,1,0,0,0,0,137,23,2,1,2,0,0,167,170
1037,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,129,47,0,2,1,0,0,176,179
1038,133,60,TACO POZO,1,0,1,0,0,0,1,0,0,1,114,34,1,0,2,0,0,151,153
1039,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,131,35,0,0,0,0,0,166,166
1040,133,60,TACO POZO,1,0,1,1,1,0,1,0,0,3,116,25,0,5,2,0,0,147,154
1041,133,60,TACO POZO,1,0,1,0,0,0,0,2,1,2,130,45,2,4,3,0,0,182,189
1042,133,60,TACO POZO,1,0,1,1,0,0,1,1,1,2,120,37,0,0,0,0,0,163,163
1043,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,115,37,0,1,0,0,0,152,153
1044,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,128,36,0,0,0,0,0,164,164
1045,133,60,TACO POZO,1,0,1,1,0,1,0,0,1,0,126,33,1,3,0,0,0,163,166
1046,133,60,TACO POZO,1,0,1,0,2,0,0,0,0,0,148,36,2,0,0,0,0,188,188
1047,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,145,53,0,0,0,0,0,198,198
4,134B,61,EL SAUZALITO,0,0,1,2,1,1,0,1,0,3,54,66,9,2,1,0,0,137,140
5,134B,61,EL SAUZALITO,0,0,1,1,7,0,0,1,0,4,46,60,9,5,0,0,0,128,133
6,134B,61,EL SAUZALITO,0,0,1,0,6,0,0,0,0,1,55,51,30,5,1,0,0,143,149
7,134B,61,EL SAUZALITO,0,0,1,0,1,2,2,0,3,5,41,46,16,5,2,0,0,116,123
8,134B,61,EL SAUZALITO,0,0,1,1,4,0,3,2,1,7,64,75,24,5,1,0,0,181,187
9,134B,61,EL SAUZALITO,0,0,1,0,4,0,0,2,1,2,71,46,24,2,4,0,0,150,156
10,134B,61,EL SAUZALITO,0,0,1,0,2,2,0,1,1,2,58,75,16,4,1,0,0,157,162
11,134B,61,EL SAUZALITO,0,0,1,0,2,1,1,0,1,2,65,59,22,8,2,0,0,153,163
12,134B,61,EL SAUZALITO,0,0,1,1,1,3,2,0,0,0,65,59,36,6,2,0,0,167,175
1003,134B,61,EL SAUZALITO,1,0,1,0,1,4,0,0,1,3,69,71,10,3,2,0,0,159,164
1004,134B,61,EL SAUZALITO,1,0,1,2,3,2,2,0,0,6,47,63,11,2,1,0,0,136,139
1005,134B,61,EL SAUZALITO,1,0,1,0,1,2,1,0,1,2,55,66,20,0,1,0,0,148,149
1006,134B,61,EL SAUZALITO,1,0,1,2,1,0,0,0,0,0,73,48,13,1,1,0,0,137,139
1007,134B,61,EL SAUZALITO,1,0,1,0,1,3,0,0,0,5,70,55,25,8,3,0,2,159,172
1008,134B,61,EL SAUZALITO,1,0,1,1,7,0,1,0,0,1,60,81,32,6,3,0,0,183,192
1009,134B,61,EL SAUZALITO,1,0,1,0,3,4,0,0,3,2,68,76,20,2,3,0,0,176,181
1010,134B,61,EL SAUZALITO,1,0,1,0,0,1,3,1,0,0,60,60,23,1,2,0,0,148,151
13,134C,61,EL SAUZALITO,0,0,1,1,1,3,0,0,1,7,54,47,50,4,3,0,0,164,171
14,134C,61,EL SAUZALITO,0,0,1,1,3,1,1,2,0,3,56,40,48,3,2,0,0,155,160
1011,134C,61,EL SAUZALITO,1,0,1,0,1,1,1,0,1,4,80,68,47,2,0,0,0,203,205
1012,134C,61,EL SAUZALITO,1,0,1,0,2,1,0,0,1,1,35,27,41,1,0,0,0,108,109
15,134D,62,MISION NUEVA POMPEYA,0,0,1,0,6,0,1,1,3,3,99,73,0,0,1,0,0,186,187
16,134D,62,MISION NUEVA POMPEYA,0,0,1,0,6,0,0,0,0,3,109,75,6,3,1,0,0,199,203
17,134D,62,MISION NUEVA POMPEYA,0,0,1,0,3,0,1,2,0,2,80,101,2,6,0,0,0,191,197
18,134D,62,MISION NUEVA POMPEYA,0,0,1,0,1,0,0,0,1,2,73,108,7,1,3,3,0,192,199
19,134D,62,MISION NUEVA POMPEYA,0,0,1,1,2,0,2,0,0,2,70,105,7,5,0,0,0,189,194
20,134D,62,MISION NUEVA POMPEYA,0,0,1,1,4,4,2,0,0,1,92,84,8,3,1,0,0,196,200
21,134D,62,MISION NUEVA POMPEYA,0,0,1,1,1,2,1,0,0,1,88,95,10,9,1,0,0,199,209
22,134D,62,MISION NUEVA POMPEYA,0,0,1,0,8,0,0,3,0,0,90,78,4,5,0,0,0,183,188
23,134D,62,MISION NUEVA POMPEYA,0,0,1,0,0,2,0,0,1,1,59,65,4,0,2,0,0,132,134
24,134D,62,MISION NUEVA POMPEYA,0,0,1,0,3,1,1,0,0,3,84,78,4,3,0,0,0,174,177
1013,134D,62,MISION NUEVA POMPEYA,1,0,1,0,1,3,0,0,0,0,105,101,5,2,1,0,0,215,218
1014,134D,62,MISION NUEVA POMPEYA,1,0,1,0,0,0,0,0,1,2,105,108,3,3,0,0,0,219,222
1015,134D,62,MISION NUEVA POMPEYA,1,0,1,1,3,1,1,2,0,1,97,106,7,3,6,0,0,219,228
1016,134D,62,MISION NUEVA POMPEYA,1,0,1,0,3,0,0,0,1,1,91,99,10,2,2,0,0,205,209
1017,134D,62,MISION NUEVA POMPEYA,1,0,1,0,1,1,0,0,0,1,104,109,3,3,1,0,0,219,223
1018,134D,62,MISION NUEVA POMPEYA,1,0,1,0,1,4,1,0,1,4,85,95,9,3,2,6,0,200,211
1019,134D,62,MISION NUEVA POMPEYA,1,0,1,0,2,3,0,3,0,1,112,80,4,6,3,3,0,205,217
